input,output
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which of the following explains delivery of 02 in fetal circulation?
A. Bohr's effect
B. Halden's effect
C. Higher affinity of HbF for 02
D. None of the above", C. Higher affinity of HbF for 02
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which of the following microbial cell is most resistant to antiseptics & disinfectants?
A. Mycobacteria
B. Spore
C. Prions
D. Coccidia", B. Spore
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Definitive indication of LSCS ?
A. Mento ant
B. Contracted pelvis
C. Occipito posterior
D. Veex", B. Contracted pelvis
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

When mandibular midline does not coincide with facial midline both at rest and occlusion this condition is known as?
A. Laterognathy
B. Laterocclusion
C. Transverse shift
D. Facial asymmetry", The correct answer is C. Transverse shift.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Following is given to a patient with pre term labour exept -
A. Glucocoicoids
B. Tocolytic drugs
C. Antibiotics
D. Beta blocker", The correct answer is B. Tocolytic drugs.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Cryptomenorrhoea is a feature of ?
A. Vaginal atresia
B. Turner syndrome
C. Empty sella syndrome
D. Gonadal agenesis", Answer: D. Gonadal agenesis.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Broca’s aphasia is seen due to leasion in?
A. Precentral gyrus
B. Inferior frontal gyrus
C. Superior temporal gyrus
D. Inferior temporal gyrus", B. Inferior frontal gyrus
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Invalueable tool in the diagnosis of chronic pelvic pain is ?
A. Endometrial biopsy
B. Ultrasound
C. Laparoscopy
D. Colposcopy", C. Laparoscopy
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Chemicals that have an effect on plaque sufficient to benefit gingivitis and/or caries?
A. Antimicrobial agents
B. Plaque reducing/inhibitory agents
C. Antiplaque agents
D. Antigingivitis agents"," The correct answer is:

B. Plaque reducing/inhibitory agents"
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which of the following is a good dye is used for lens in cataract surgery?
A. Trypan Blue
B. Fluoroscein
C. India ink
D. None", B. Fluoroscein
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Best finish line for the all-ceramic crown is:
A. Shoulder.
B. Shoulder with bevel.
C. Chamfer.
D. Knife edge.", C. Chamfer.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which of the following characteristics of an axon is most dependent on its diameter?
A. The magnitude of its resting potential
B. The duration of its refractory potential
C. The conduction velocity of its action potential
D. The overshoot of its action potential", C. The conduction velocity of its action potential
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Sign seen in USG in monochorionic diamniotic twins is?
A. Lambda sign
B. Twin peak sign
C. T sign
D. Membrane thickness >2mm", B. Twin peak sign
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Primer function is in ?
A. Transcription
B. Translation
C. Initiation of DNA replication
D. Termination of DNA replication", C. Initiation of DNA replication
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Upper two -third anterior vaginal wall prolapse is ?
A. Cystocele
B. Urethrocele
C. Rectocele
D. Enterocele", A. Cystocele
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Action of pineal gland is?
A. Circadian rythmn
B. Secretion of TSH
C. Control of the impulses
D. Central control of autonomic nervous system", A. Circadian rhythm
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

MVA syringe is used for ?
A. First trimester MTP
B. 2nd trimester MTP
C. Vacuum delivery
D. All of the above"," The correct answer is D. All of the above.

MVA syringe is used for:

* First trimester MTP (A): No, MVA syringe is not used for first trimester MTP.
* Second trimester MTP (B): No, MVA syringe is not used for second trimester MTP.
* Vacuum delivery (C): Yes, MVA syringe is used for vacuum delivery.

Therefore, the correct answer is (D) All of the above."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Pancreatic lipase hydrolyses ester linkage of triacid glycerides at position?
A. 1 & 2
B. 1 & 3
C. 2 & 3
D. Only 3"," The answer is B. 1 & 3.

Explanation:
Pancreatic lipase is an enzyme that breaks down triglycerides into fatty acids and glycerol. It hydrolyzes the ester linkage between the fatty acid and the glycerol backbone at the 1- and 3-positions. Therefore, the correct answer is B. 1 & 3."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

The major role of 2, 3 bisphosphoglycerate in RBCs is -
A. Acid-base balance
B. Reversal of glycolysis
C. Release of oxygen
D. Binding of oxygen", C. Release of oxygen
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Most common view used for X-ray chest -
A. PA view
B. AP view
C. Lateral view
D. Oblique view", A. PA view
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Chylomicrons are synthesized in
A. Blood
B. Liver
C. Intestine
D. Pancreas", C. Intestine
